ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
GA,2020-06-23,6,6,0,0,0,0
IB,2020-06-23,5,5,0,0,0,0
MC,2020-06-23,5,5,0,0,0,0
MD,2020-06-23,45,0,0,0,0,45
ML,2020-06-23,0,0,0,0,0,0
NC,2020-06-23,8,8,0,0,0,0
PV,2020-06-23,21,5,0,16,0,0
RI,2020-06-23,1,1,0,0,0,0
VC,2020-06-23,10,10,0,0,0,0
AN,2020-06-24,97,97,0,0,0,0
AR,2020-06-24,59,58,0,0,1,0
AS,2020-06-24,0,0,0,0,0,0
CB,2020-06-24,2,2,0,0,0,0
CE,2020-06-24,0,0,0,0,0,0
CL,2020-06-24,14,14,0,0,0,0
CM,2020-06-24,29,28,0,1,0,0
CN,2020-06-24,1,1,0,0,0,0
CT,2020-06-24,101,100,0,0,0,1
EX,2020-06-24,1,1,0,0,0,0
GA,2020-06-24,4,4,0,0,0,0
IB,2020-06-24,3,3,0,0,0,0
MC,2020-06-24,7,7,0,0,0,0
MD,2020-06-24,44,2,0,0,0,42
ML,2020-06-24,0,0,0,0,0,0
NC,2020-06-24,11,11,0,0,0,0
PV,2020-06-24,28,14,0,14,0,0
RI,2020-06-24,1,1,0,0,0,0
VC,2020-06-24,7,7,0,0,0,0
AN,2020-06-25,22,22,0,0,0,0
AR,2020-06-25,44,44,0,0,0,0
AS,2020-06-25,0,0,0,0,0,0
CB,2020-06-25,0,0,0,0,0,0
CE,2020-06-25,0,0,0,0,0,0
CL,2020-06-25,17,17,0,0,0,0
CM,2020-06-25,29,29,0,0,0,0
CN,2020-06-25,1,1,0,0,0,0
CT,2020-06-25,153,122,0,1,30,0
EX,2020-06-25,4,4,0,0,0,0
GA,2020-06-25,11,11,0,0,0,0
IB,2020-06-25,3,3,0,0,0,0
MC,2020-06-25,5,5,0,0,0,0
MD,2020-06-25,53,1,0,0,0,52
ML,2020-06-25,0,0,0,0,0,0
NC,2020-06-25,6,6,0,0,0,0
PV,2020-06-25,14,5,0,9,0,0
RI,2020-06-25,0,0,0,0,0,0
VC,2020-06-25,9,9,0,0,0,0
AN,2020-06-26,19,19,0,0,0,0
AR,2020-06-26,24,24,0,0,0,0
AS,2020-06-26,0,0,0,0,0,0
CB,2020-06-26,3,3,0,0,0,0
CE,2020-06-26,0,0,0,0,0,0
CL,2020-06-26,15,15,0,0,0,0
CM,2020-06-26,21,20,0,0,1,0
CN,2020-06-26,1,1,0,0,0,0
CT,2020-06-26,221,176,0,4,39,2
EX,2020-06-26,0,0,0,0,0,0
GA,2020-06-26,3,3,0,0,0,0
IB,2020-06-26,10,10,0,0,0,0
MC,2020-06-26,7,7,0,0,0,0
MD,2020-06-26,55,0,0,0,0,55
ML,2020-06-26,0,0,0,0,0,0
NC,2020-06-26,6,6,0,0,0,0
PV,2020-06-26,18,10,0,8,0,0
RI,2020-06-26,0,0,0,0,0,0
VC,2020-06-26,15,15,0,0,0,0
AN,2020-06-27,15,15,0,0,0,0
AR,2020-06-27,49,49,0,0,0,0
AS,2020-06-27,0,0,0,0,0,0
CB,2020-06-27,2,2,0,0,0,0
CE,2020-06-27,0,0,0,0,0,0
CL,2020-06-27,13,13,0,0,0,0
CM,2020-06-27,26,24,0,2,0,0
CN,2020-06-27,0,0,0,0,0,0
CT,2020-06-27,132,128,0,3,1,0
EX,2020-06-27,4,4,0,0,0,0
GA,2020-06-27,8,7,0,0,1,0
IB,2020-06-27,5,5,0,0,0,0
MC,2020-06-27,6,6,0,0,0,0
MD,2020-06-27,26,0,0,0,0,26
ML,2020-06-27,0,0,0,0,0,0
NC,2020-06-27,7,7,0,0,0,0
PV,2020-06-27,17,5,0,12,0,0
RI,2020-06-27,0,0,0,0,0,0
VC,2020-06-27,15,15,0,0,0,0
AN,2020-06-28,27,27,0,0,0,0
AR,2020-06-28,19,19,0,0,0,0
AS,2020-06-28,0,0,0,0,0,0
CB,2020-06-28,0,0,0,0,0,0
CE,2020-06-28,0,0,0,0,0,0
CL,2020-06-28,5,5,0,0,0,0
CM,2020-06-28,24,21,0,3,0,0
CN,2020-06-28,0,0,0,0,0,0
CT,2020-06-28,115,113,0,0,1,1
EX,2020-06-28,4,4,0,0,0,0
GA,2020-06-28,9,9,0,0,0,0
IB,2020-06-28,5,5,0,0,0,0
MC,2020-06-28,3,3,0,0,0,0
MD,2020-06-28,29,2,0,0,0,27
ML,2020-06-28,0,0,0,0,0,0
NC,2020-06-28,2,2,0,0,0,0
PV,2020-06-28,24,6,0,18,0,0
RI,2020-06-28,2,2,0,0,0,0
VC,2020-06-28,12,12,0,0,0,0
AN,2020-06-29,22,22,0,0,0,0
AR,2020-06-29,26,26,0,0,0,0
AS,2020-06-29,1,1,0,0,0,0
CB,2020-06-29,0,0,0,0,0,0
CE,2020-06-29,0,0,0,0,0,0
CL,2020-06-29,11,11,0,0,0,0
CM,2020-06-29,25,24,0,0,1,0
CN,2020-06-29,0,0,0,0,0,0
CT,2020-06-29,195,178,0,0,16,1
EX,2020-06-29,6,6,0,0,0,0
GA,2020-06-29,10,10,0,0,0,0
IB,2020-06-29,9,9,0,0,0,0
MC,2020-06-29,10,10,0,0,0,0
MD,2020-06-29,59,0,0,0,0,59
ML,2020-06-29,0,0,0,0,0,0
NC,2020-06-29,1,1,0,0,0,0
PV,2020-06-29,27,9,0,18,0,0
RI,2020-06-29,1,1,0,0,0,0
VC,2020-06-29,19,19,0,0,0,0
AN,2020-06-30,26,25,0,0,1,0
AR,2020-06-30,38,37,0,0,1,0
AS,2020-06-30,0,0,0,0,0,0
CB,2020-06-30,1,1,0,0,0,0
CE,2020-06-30,0,0,0,0,0,0
CL,2020-06-30,13,13,0,0,0,0
CM,2020-06-30,27,24,0,3,0,0
CN,2020-06-30,5,5,0,0,0,0
CT,2020-06-30,198,180,0,0,16,2
EX,2020-06-30,8,8,0,0,0,0
GA,2020-06-30,20,20,0,0,0,0
IB,2020-06-30,3,3,0,0,0,0
MC,2020-06-30,3,3,0,0,0,0
MD,2020-06-30,66,2,0,1,0,63
ML,2020-06-30,0,0,0,0,0,0
NC,2020-06-30,3,3,0,0,0,0
PV,2020-06-30,28,14,0,14,0,0
RI,2020-06-30,0,0,0,0,0,0
VC,2020-06-30,20,20,0,0,0,0
AN,2020-07-01,23,23,0,0,0,0
AR,2020-07-01,40,40,0,0,0,0
AS,2020-07-01,1,1,0,0,0,0
CB,2020-07-01,1,1,0,0,0,0
CE,2020-07-01,0,0,0,0,0,0
CL,2020-07-01,10,9,0,0,1,0
CM,2020-07-01,28,28,0,0,0,0
CN,2020-07-01,7,7,0,0,0,0
CT,2020-07-01,302,279,0,0,22,1
EX,2020-07-01,9,9,0,0,0,0
GA,2020-07-01,25,25,0,0,0,0
IB,2020-07-01,4,4,0,0,0,0
MC,2020-07-01,5,5,0,0,0,0
MD,2020-07-01,71,0,0,0,0,71
ML,2020-07-01,0,0,0,0,0,0
NC,2020-07-01,6,6,0,0,0,0
PV,2020-07-01,18,7,0,11,0,0
RI,2020-07-01,0,0,0,0,0,0
VC,2020-07-01,22,22,0,0,0,0
AN,2020-07-02,14,14,0,0,0,0
AR,2020-07-02,23,23,0,0,0,0
AS,2020-07-02,0,0,0,0,0,0
CB,2020-07-02,0,0,0,0,0,0
CE,2020-07-02,0,0,0,0,0,0
CL,2020-07-02,9,9,0,0,0,0
CM,2020-07-02,27,26,0,0,1,0
CN,2020-07-02,1,1,0,0,0,0
CT,2020-07-02,249,229,0,0,19,1
EX,2020-07-02,4,4,0,0,0,0
GA,2020-07-02,16,16,0,0,0,0
IB,2020-07-02,3,3,0,0,0,0
MC,2020-07-02,2,2,0,0,0,0
MD,2020-07-02,50,1,0,0,0,49
ML,2020-07-02,0,0,0,0,0,0
NC,2020-07-02,5,5,0,0,0,0
PV,2020-07-02,17,10,0,7,0,0
RI,2020-07-02,0,0,0,0,0,0
VC,2020-07-02,24,24,0,0,0,0
AN,2020-07-03,28,28,0,0,0,0
AR,2020-07-03,47,46,0,0,1,0
AS,2020-07-03,0,0,0,0,0,0
CB,2020-07-03,3,3,0,0,0,0
CE,2020-07-03,0,0,0,0,0,0
CL,2020-07-03,11,11,0,0,0,0
CM,2020-07-03,29,28,0,1,0,0
CN,2020-07-03,4,4,0,0,0,0
CT,2020-07-03,280,272,0,0,8,0
EX,2020-07-03,8,8,0,0,0,0
GA,2020-07-03,21,21,0,0,0,0
IB,2020-07-03,4,4,0,0,0,0
MC,2020-07-03,3,3,0,0,0,0
MD,2020-07-03,82,0,0,0,0,82
ML,2020-07-03,0,0,0,0,0,0
NC,2020-07-03,8,8,0,0,0,0
PV,2020-07-03,31,13,0,18,0,0
RI,2020-07-03,0,0,0,0,0,0
VC,2020-07-03,15,15,0,0,0,0
AN,2020-07-04,24,24,0,0,0,0
AR,2020-07-04,32,32,0,0,0,0
AS,2020-07-04,0,0,0,0,0,0
CB,2020-07-04,1,1,0,0,0,0
CE,2020-07-04,0,0,0,0,0,0
CL,2020-07-04,8,8,0,0,0,0
CM,2020-07-04,19,18,0,1,0,0
CN,2020-07-04,4,4,0,0,0,0
CT,2020-07-04,264,263,0,0,1,0
EX,2020-07-04,4,4,0,0,0,0
GA,2020-07-04,16,16,0,0,0,0
IB,2020-07-04,3,3,0,0,0,0
MC,2020-07-04,6,6,0,0,0,0
MD,2020-07-04,39,0,0,0,0,39
ML,2020-07-04,0,0,0,0,0,0
NC,2020-07-04,5,5,0,0,0,0
PV,2020-07-04,29,7,0,22,0,0
RI,2020-07-04,0,0,0,0,0,0
VC,2020-07-04,7,7,0,0,0,0
AN,2020-07-05,16,16,0,0,0,0
AR,2020-07-05,37,37,0,0,0,0
AS,2020-07-05,0,0,0,0,0,0
CB,2020-07-05,1,1,0,0,0,0
CE,2020-07-05,0,0,0,0,0,0
CL,2020-07-05,3,3,0,0,0,0
CM,2020-07-05,12,9,0,1,2,0
CN,2020-07-05,1,1,0,0,0,0
CT,2020-07-05,253,253,0,0,0,0
EX,2020-07-05,7,7,0,0,0,0
GA,2020-07-05,23,23,0,0,0,0
IB,2020-07-05,3,3,0,0,0,0
MC,2020-07-05,7,7,0,0,0,0
MD,2020-07-05,40,1,0,0,0,39
ML,2020-07-05,0,0,0,0,0,0
NC,2020-07-05,1,1,0,0,0,0
PV,2020-07-05,35,16,0,19,0,0
RI,2020-07-05,1,1,0,0,0,0
VC,2020-07-05,11,11,0,0,0,0
AN,2020-07-06,23,23,0,0,0,0
AR,2020-07-06,78,78,0,0,0,0
AS,2020-07-06,0,0,0,0,0,0
CB,2020-07-06,0,0,0,0,0,0
CE,2020-07-06,0,0,0,0,0,0
CL,2020-07-06,16,14,0,0,2,0
CM,2020-07-06,25,25,0,0,0,0
CN,2020-07-06,2,2,0,0,0,0
CT,2020-07-06,405,389,0,0,0,16
EX,2020-07-06,3,2,0,0,1,0
GA,2020-07-06,22,22,0,0,0,0
IB,2020-07-06,4,3,1,0,0,0
MC,2020-07-06,8,8,0,0,0,0
MD,2020-07-06,75,0,0,0,0,75
ML,2020-07-06,0,0,0,0,0,0
NC,2020-07-06,12,12,0,0,0,0
PV,2020-07-06,44,33,0,11,0,0
RI,2020-07-06,0,0,0,0,0,0
VC,2020-07-06,24,24,0,0,0,0
AN,2020-07-07,32,32,0,0,0,0
AR,2020-07-07,92,92,0,0,0,0
AS,2020-07-07,0,0,0,0,0,0
CB,2020-07-07,1,1,0,0,0,0
CE,2020-07-07,0,0,0,0,0,0
CL,2020-07-07,10,9,0,0,1,0
CM,2020-07-07,23,21,0,1,1,0
CN,2020-07-07,4,4,0,0,0,0
CT,2020-07-07,446,442,0,0,4,0
EX,2020-07-07,16,16,0,0,0,0
GA,2020-07-07,21,21,0,0,0,0
IB,2020-07-07,1,1,0,0,0,0
MC,2020-07-07,13,13,0,0,0,0
MD,2020-07-07,79,0,0,1,0,78
ML,2020-07-07,0,0,0,0,0,0
NC,2020-07-07,13,13,0,0,0,0
PV,2020-07-07,45,30,0,15,0,0
RI,2020-07-07,3,3,0,0,0,0
VC,2020-07-07,27,27,0,0,0,0
AN,2020-07-08,56,56,0,0,0,0
AR,2020-07-08,77,77,0,0,0,0
AS,2020-07-08,2,2,0,0,0,0
CB,2020-07-08,1,1,0,0,0,0
CE,2020-07-08,0,0,0,0,0,0
CL,2020-07-08,14,13,0,0,1,0
CM,2020-07-08,27,24,0,2,1,0
CN,2020-07-08,8,8,0,0,0,0
CT,2020-07-08,491,487,0,0,3,1
EX,2020-07-08,6,6,0,0,0,0
GA,2020-07-08,31,31,0,0,0,0
IB,2020-07-08,5,4,0,1,0,0
MC,2020-07-08,16,16,0,0,0,0
MD,2020-07-08,117,2,0,1,0,114
ML,2020-07-08,0,0,0,0,0,0
NC,2020-07-08,8,8,0,0,0,0
PV,2020-07-08,47,37,0,10,0,0
RI,2020-07-08,5,5,0,0,0,0
VC,2020-07-08,28,28,0,0,0,0
AN,2020-07-09,37,37,0,0,0,0
AR,2020-07-09,91,91,0,0,0,0
AS,2020-07-09,0,0,0,0,0,0
CB,2020-07-09,1,1,0,0,0,0
CE,2020-07-09,0,0,0,0,0,0
CL,2020-07-09,8,8,0,0,0,0
CM,2020-07-09,40,37,0,1,2,0
CN,2020-07-09,8,7,0,0,0,1
CT,2020-07-09,511,510,0,0,0,1
EX,2020-07-09,22,22,0,0,0,0
GA,2020-07-09,20,20,0,0,0,0
IB,2020-07-09,6,6,0,0,0,0
MC,2020-07-09,6,6,0,0,0,0
MD,2020-07-09,104,1,0,0,0,103
ML,2020-07-09,0,0,0,0,0,0
NC,2020-07-09,29,29,0,0,0,0
PV,2020-07-09,41,35,0,6,0,0
RI,2020-07-09,1,1,0,0,0,0
VC,2020-07-09,28,28,0,0,0,0
AN,2020-07-10,60,60,0,0,0,0
AR,2020-07-10,131,131,0,0,0,0
AS,2020-07-10,2,2,0,0,0,0
CB,2020-07-10,2,2,0,0,0,0
CE,2020-07-10,0,0,0,0,0,0
CL,2020-07-10,16,15,0,0,1,0
CM,2020-07-10,33,30,0,2,1,0
CN,2020-07-10,3,3,0,0,0,0
CT,2020-07-10,658,656,0,0,1,1
EX,2020-07-10,44,44,0,0,0,0
GA,2020-07-10,7,7,0,0,0,0
IB,2020-07-10,8,8,0,0,0,0
MC,2020-07-10,9,9,0,0,0,0
MD,2020-07-10,93,0,0,0,0,93
ML,2020-07-10,0,0,0,0,0,0
NC,2020-07-10,20,20,0,0,0,0
PV,2020-07-10,38,24,0,14,0,0
RI,2020-07-10,10,10,0,0,0,0
VC,2020-07-10,34,34,0,0,0,0
AN,2020-07-11,50,50,0,0,0,0
AR,2020-07-11,158,157,0,1,0,0
AS,2020-07-11,3,3,0,0,0,0
CB,2020-07-11,0,0,0,0,0,0
CE,2020-07-11,0,0,0,0,0,0
CL,2020-07-11,13,13,0,0,0,0
CM,2020-07-11,17,15,0,0,2,0
CN,2020-07-11,1,1,0,0,0,0
CT,2020-07-11,415,414,0,0,0,1
EX,2020-07-11,17,17,0,0,0,0
GA,2020-07-11,13,13,0,0,0,0
IB,2020-07-11,7,7,0,0,0,0
MC,2020-07-11,17,17,0,0,0,0
MD,2020-07-11,75,1,0,0,0,74
ML,2020-07-11,0,0,0,0,0,0
NC,2020-07-11,35,35,0,0,0,0
PV,2020-07-11,59,40,0,19,0,0
RI,2020-07-11,3,3,0,0,0,0
VC,2020-07-11,35,35,0,0,0,0
AN,2020-07-12,33,33,0,0,0,0
AR,2020-07-12,130,130,0,0,0,0
AS,2020-07-12,0,0,0,0,0,0
CB,2020-07-12,2,2,0,0,0,0
CE,2020-07-12,0,0,0,0,0,0
CL,2020-07-12,9,9,0,0,0,0
CM,2020-07-12,18,17,0,1,0,0
CN,2020-07-12,3,3,0,0,0,0
CT,2020-07-12,470,465,0,0,2,3
EX,2020-07-12,12,12,0,0,0,0
GA,2020-07-12,6,6,0,0,0,0
IB,2020-07-12,4,4,0,0,0,0
MC,2020-07-12,12,12,0,0,0,0
MD,2020-07-12,85,0,0,0,0,85
ML,2020-07-12,2,2,0,0,0,0
NC,2020-07-12,23,23,0,0,0,0
PV,2020-07-12,61,42,0,19,0,0
RI,2020-07-12,2,2,0,0,0,0
VC,2020-07-12,19,19,0,0,0,0
AN,2020-07-13,48,48,0,0,0,0
AR,2020-07-13,235,235,0,0,0,0
AS,2020-07-13,0,0,0,0,0,0
CB,2020-07-13,2,2,0,0,0,0
CE,2020-07-13,0,0,0,0,0,0
CL,2020-07-13,21,21,0,0,0,0
CM,2020-07-13,25,24,0,1,0,0
CN,2020-07-13,6,6,0,0,0,0
CT,2020-07-13,731,724,0,0,4,3
EX,2020-07-13,13,13,0,0,0,0
GA,2020-07-13,9,9,0,0,0,0
IB,2020-07-13,8,8,0,0,0,0
MC,2020-07-13,13,13,0,0,0,0
MD,2020-07-13,148,1,0,1,0,146
ML,2020-07-13,0,0,0,0,0,0
NC,2020-07-13,40,40,0,0,0,0
PV,2020-07-13,87,53,0,34,0,0
RI,2020-07-13,4,4,0,0,0,0
VC,2020-07-13,49,49,0,0,0,0
AN,2020-07-14,96,96,0,0,0,0
AR,2020-07-14,283,283,0,0,0,0
AS,2020-07-14,2,2,0,0,0,0
CB,2020-07-14,2,2,0,0,0,0
CE,2020-07-14,1,1,0,0,0,0
CL,2020-07-14,20,20,0,0,0,0
CM,2020-07-14,44,41,0,2,1,0
CN,2020-07-14,2,2,0,0,0,0
CT,2020-07-14,687,682,0,0,3,2
EX,2020-07-14,3,3,0,0,0,0
GA,2020-07-14,9,9,0,0,0,0
IB,2020-07-14,11,11,0,0,0,0
MC,2020-07-14,21,21,0,0,0,0
MD,2020-07-14,145,1,0,0,0,144
ML,2020-07-14,0,0,0,0,0,0
NC,2020-07-14,52,52,0,0,0,0
PV,2020-07-14,118,79,0,39,0,0
RI,2020-07-14,7,7,0,0,0,0
VC,2020-07-14,55,55,0,0,0,0
AN,2020-07-15,63,63,0,0,0,0
AR,2020-07-15,370,369,0,0,1,0
AS,2020-07-15,2,2,0,0,0,0
CB,2020-07-15,4,4,0,0,0,0
CE,2020-07-15,0,0,0,0,0,0
CL,2020-07-15,12,12,0,0,0,0
CM,2020-07-15,40,36,0,1,3,0
CN,2020-07-15,9,9,0,0,0,0
CT,2020-07-15,894,888,0,0,2,4
EX,2020-07-15,13,13,0,0,0,0
GA,2020-07-15,15,15,0,0,0,0
IB,2020-07-15,13,13,0,0,0,0
MC,2020-07-15,32,32,0,0,0,0
MD,2020-07-15,153,2,0,1,0,150
ML,2020-07-15,0,0,0,0,0,0
NC,2020-07-15,43,43,0,0,0,0
PV,2020-07-15,139,95,0,44,0,0
RI,2020-07-15,2,2,0,0,0,0
VC,2020-07-15,84,84,0,0,0,0
AN,2020-07-16,91,91,0,0,0,0
AR,2020-07-16,294,294,0,0,0,0
AS,2020-07-16,1,1,0,0,0,0
CB,2020-07-16,6,6,0,0,0,0
CE,2020-07-16,0,0,0,0,0,0
CL,2020-07-16,21,21,0,0,0,0
CM,2020-07-16,33,32,0,0,1,0
CN,2020-07-16,4,4,0,0,0,0
CT,2020-07-16,821,817,0,0,3,1
EX,2020-07-16,22,22,0,0,0,0
GA,2020-07-16,15,15,0,0,0,0
IB,2020-07-16,7,7,0,0,0,0
MC,2020-07-16,24,24,0,0,0,0
MD,2020-07-16,125,1,0,0,0,124
ML,2020-07-16,0,0,0,0,0,0
NC,2020-07-16,47,47,0,0,0,0
PV,2020-07-16,149,126,0,23,0,0
RI,2020-07-16,9,8,0,0,0,1
VC,2020-07-16,73,73,0,0,0,0
AN,2020-07-17,97,97,0,0,0,0
AR,2020-07-17,400,400,0,0,0,0
AS,2020-07-17,1,1,0,0,0,0
CB,2020-07-17,3,3,0,0,0,0
CE,2020-07-17,0,0,0,0,0,0
CL,2020-07-17,18,16,0,0,2,0
CM,2020-07-17,35,32,0,2,1,0
CN,2020-07-17,7,7,0,0,0,0
CT,2020-07-17,976,974,0,0,0,2
EX,2020-07-17,6,6,0,0,0,0
GA,2020-07-17,10,10,0,0,0,0
IB,2020-07-17,6,6,0,0,0,0
MC,2020-07-17,31,31,0,0,0,0
MD,2020-07-17,180,0,0,0,0,180
ML,2020-07-17,0,0,0,0,0,0
NC,2020-07-17,73,73,0,0,0,0
PV,2020-07-17,121,102,0,19,0,0
RI,2020-07-17,11,5,0,0,1,5
VC,2020-07-17,87,87,0,0,0,0
AN,2020-07-18,86,86,0,0,0,0
AR,2020-07-18,337,337,0,0,0,0
AS,2020-07-18,1,1,0,0,0,0
CB,2020-07-18,11,11,0,0,0,0
CE,2020-07-18,0,0,0,0,0,0
CL,2020-07-18,27,25,0,0,2,0
CM,2020-07-18,21,20,0,1,0,0
CN,2020-07-18,13,13,0,0,0,0
CT,2020-07-18,770,767,0,0,1,2
EX,2020-07-18,5,5,0,0,0,0
GA,2020-07-18,11,11,0,0,0,0
IB,2020-07-18,7,7,0,0,0,0
MC,2020-07-18,21,21,0,0,0,0
MD,2020-07-18,142,2,0,0,0,140
ML,2020-07-18,0,0,0,0,0,0
NC,2020-07-18,78,78,0,0,0,0
PV,2020-07-18,206,185,0,21,0,0
RI,2020-07-18,7,5,0,0,0,2
VC,2020-07-18,92,92,0,0,0,0
AN,2020-07-19,114,114,0,0,0,0
AR,2020-07-19,344,344,0,0,0,0
AS,2020-07-19,2,2,0,0,0,0
CB,2020-07-19,5,5,0,0,0,0
CE,2020-07-19,0,0,0,0,0,0
CL,2020-07-19,24,23,0,0,1,0
CM,2020-07-19,21,16,0,1,4,0
CN,2020-07-19,54,54,0,0,0,0
CT,2020-07-19,613,611,0,0,0,2
EX,2020-07-19,6,6,0,0,0,0
GA,2020-07-19,15,14,0,0,1,0
IB,2020-07-19,5,5,0,0,0,0
MC,2020-07-19,26,26,0,0,0,0
MD,2020-07-19,153,1,0,1,0,151
ML,2020-07-19,0,0,0,0,0,0
NC,2020-07-19,52,52,0,0,0,0
PV,2020-07-19,123,93,0,30,0,0
RI,2020-07-19,0,0,0,0,0,0
VC,2020-07-19,83,83,0,0,0,0
AN,2020-07-20,122,122,0,0,0,0
AR,2020-07-20,428,428,0,0,0,0
AS,2020-07-20,1,1,0,0,0,0
CB,2020-07-20,9,9,0,0,0,0
CE,2020-07-20,0,0,0,0,0,0
CL,2020-07-20,35,34,0,0,1,0
CM,2020-07-20,45,42,0,1,2,0
CN,2020-07-20,3,3,0,0,0,0
CT,2020-07-20,1064,1056,0,0,6,2
EX,2020-07-20,9,9,0,0,0,0
GA,2020-07-20,22,22,0,0,0,0
IB,2020-07-20,16,16,0,0,0,0
MC,2020-07-20,38,38,0,0,0,0
MD,2020-07-20,243,2,0,0,0,241
ML,2020-07-20,0,0,0,0,0,0
NC,2020-07-20,103,103,0,0,0,0
PV,2020-07-20,136,113,0,23,0,0
RI,2020-07-20,5,5,0,0,0,0
VC,2020-07-20,121,121,0,0,0,0
AN,2020-07-21,74,74,0,0,0,0
AR,2020-07-21,461,461,0,0,0,0
AS,2020-07-21,2,2,0,0,0,0
CB,2020-07-21,5,5,0,0,0,0
CE,2020-07-21,0,0,0,0,0,0
CL,2020-07-21,20,20,0,0,0,0
CM,2020-07-21,31,28,0,2,1,0
CN,2020-07-21,11,11,0,0,0,0
CT,2020-07-21,1014,993,0,0,20,1
EX,2020-07-21,17,17,0,0,0,0
GA,2020-07-21,31,31,0,0,0,0
IB,2020-07-21,13,13,0,0,0,0
MC,2020-07-21,49,49,0,0,0,0
MD,2020-07-21,273,4,0,0,0,269
ML,2020-07-21,0,0,0,0,0,0
NC,2020-07-21,117,117,0,0,0,0
PV,2020-07-21,139,120,0,19,0,0
RI,2020-07-21,17,17,0,0,0,0
VC,2020-07-21,136,136,0,0,0,0
AN,2020-07-22,78,78,0,0,0,0
AR,2020-07-22,475,475,0,0,0,0
AS,2020-07-22,2,2,0,0,0,0
CB,2020-07-22,6,6,0,0,0,0
CE,2020-07-22,1,1,0,0,0,0
CL,2020-07-22,24,24,0,0,0,0
CM,2020-07-22,51,49,0,0,2,0
CN,2020-07-22,8,8,0,0,0,0
CT,2020-07-22,1054,1046,0,0,6,2
EX,2020-07-22,6,6,0,0,0,0
GA,2020-07-22,18,18,0,0,0,0
IB,2020-07-22,16,16,0,0,0,0
MC,2020-07-22,62,62,0,0,0,0
MD,2020-07-22,270,3,0,0,0,267
ML,2020-07-22,0,0,0,0,0,0
NC,2020-07-22,65,65,0,0,0,0
PV,2020-07-22,181,159,0,22,0,0
RI,2020-07-22,9,9,0,0,0,0
VC,2020-07-22,141,141,0,0,0,0
AN,2020-07-23,126,126,0,0,0,0
AR,2020-07-23,396,396,0,0,0,0
AS,2020-07-23,4,4,0,0,0,0
CB,2020-07-23,8,8,0,0,0,0
CE,2020-07-23,0,0,0,0,0,0
CL,2020-07-23,45,45,0,0,0,0
CM,2020-07-23,32,28,0,2,2,0
CN,2020-07-23,11,11,0,0,0,0
CT,2020-07-23,1025,1018,0,0,7,0
EX,2020-07-23,4,4,0,0,0,0
GA,2020-07-23,18,18,0,0,0,0
IB,2020-07-23,19,19,0,0,0,0
MC,2020-07-23,48,48,0,0,0,0
MD,2020-07-23,247,1,0,0,0,246
ML,2020-07-23,0,0,0,0,0,0
NC,2020-07-23,67,67,0,0,0,0
PV,2020-07-23,129,125,0,4,0,0
RI,2020-07-23,5,5,0,0,0,0
VC,2020-07-23,125,125,0,0,0,0
AN,2020-07-24,128,128,0,0,0,0
AR,2020-07-24,421,421,0,0,0,0
AS,2020-07-24,3,3,0,0,0,0
CB,2020-07-24,6,6,0,0,0,0
CE,2020-07-24,0,0,0,0,0,0
CL,2020-07-24,36,36,0,0,0,0
CM,2020-07-24,53,52,0,1,0,0
CN,2020-07-24,6,5,0,1,0,0
CT,2020-07-24,1044,1034,0,0,9,1
EX,2020-07-24,11,11,0,0,0,0
GA,2020-07-24,15,15,0,0,0,0
IB,2020-07-24,25,25,0,0,0,0
MC,2020-07-24,72,72,0,0,0,0
MD,2020-07-24,383,4,0,0,0,379
ML,2020-07-24,0,0,0,0,0,0
NC,2020-07-24,56,56,0,0,0,0
PV,2020-07-24,127,110,0,17,0,0
RI,2020-07-24,11,11,0,0,0,0
VC,2020-07-24,152,152,0,0,0,0
AN,2020-07-25,110,110,0,0,0,0
AR,2020-07-25,373,372,0,0,1,0
AS,2020-07-25,8,8,0,0,0,0
CB,2020-07-25,9,9,0,0,0,0
CE,2020-07-25,0,0,0,0,0,0
CL,2020-07-25,28,28,0,0,0,0
CM,2020-07-25,32,31,0,1,0,0
CN,2020-07-25,13,13,0,0,0,0
CT,2020-07-25,654,651,0,0,2,1
EX,2020-07-25,4,4,0,0,0,0
GA,2020-07-25,16,16,0,0,0,0
IB,2020-07-25,26,26,0,0,0,0
MC,2020-07-25,81,81,0,0,0,0
MD,2020-07-25,308,4,0,0,0,304
ML,2020-07-25,0,0,0,0,0,0
NC,2020-07-25,81,81,0,0,0,0
PV,2020-07-25,205,172,0,33,0,0
RI,2020-07-25,2,2,0,0,0,0
VC,2020-07-25,173,173,0,0,0,0
AN,2020-07-26,106,106,0,0,0,0
AR,2020-07-26,418,418,0,0,0,0
AS,2020-07-26,7,7,0,0,0,0
CB,2020-07-26,7,7,0,0,0,0
CE,2020-07-26,1,1,0,0,0,0
CL,2020-07-26,31,31,0,0,0,0
CM,2020-07-26,37,35,0,2,0,0
CN,2020-07-26,7,7,0,0,0,0
CT,2020-07-26,583,582,0,0,1,0
EX,2020-07-26,7,7,0,0,0,0
GA,2020-07-26,13,13,0,0,0,0
IB,2020-07-26,47,47,0,0,0,0
MC,2020-07-26,49,49,0,0,0,0
MD,2020-07-26,279,2,0,0,0,277
ML,2020-07-26,4,4,0,0,0,0
